mill_cd,codes,type,code_type,dscr,tax_dist,name,curr,tot_mill,percent_rounded,,,mill_cd
20,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,108.611,0.56,,,
21,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,114.614,0.53,,,
26,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,107.864,0.56,,,
27,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,97.864,0.62,,,
34,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,91.864,0.66,,,
40,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,94.443,0.64,,,
41,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,92.864,0.65,,,
42,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,94.074,0.65,,,
43,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,100.179,0.61,,,
57,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.236,0.63,,,
58,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.236,0.63,,,
59,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,136.236,0.45,,,
60,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.236,0.63,,,
90,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.236,0.63,,,
91,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.236,0.63,,,
94,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.236,0.63,,,
95,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.236,0.63,,,
96,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,101.236,0.6,,,
98,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,150.393,0.4,,,
99,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,95.236,0.64,,,
101,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,115.236,0.53,,,
108,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.518,0.58,,,
109,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.432,0.63,,,
110,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.932,0.65,,,
111,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.518,0.58,,,
112,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.432,0.63,,,
114,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.932,0.65,,,
116,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.518,0.58,,,
117,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,94.432,0.64,,,
119,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,115.461,0.53,,,
120,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.932,0.65,,,
122,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.682,0.63,,,
124,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.932,0.65,,,
125,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.179,0.55,,,
127,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,156.432,0.39,,,
128,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,94.182,0.65,,,
129,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,153.932,0.39,,,
131,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.871,0.55,,,
132,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,95.432,0.64,,,
133,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,149.079,0.41,,,
140,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,100.722,0.6,,,
150,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,88.215,0.69,,,
151,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.435,0.65,,,
152,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,87.632,0.69,,,
153,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,95.285,0.64,,,
154,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,97.835,0.62,,,
155,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,92.615,0.66,,,
156,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,85.643,0.71,,,
157,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,90.182,0.67,,,
158,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,101.893,0.6,,,
159,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,90.065,0.68,,,
160,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,121.959,0.5,,,
161,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,116.959,0.52,,,
162,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,83.493,0.73,,,
163,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,92.032,0.66,,,
164,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,87.493,0.69,,,
165,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,94.465,0.64,,,
166,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,99.685,0.61,,,
167,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,99.685,0.61,,,
168,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,106.293,0.57,,,
170,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,103.253,0.59,,,
180,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,75.816,0.8,,,
182,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,84.355,0.72,,,
183,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,86.205,0.71,,,
184,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,90.031,0.68,,,
186,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,88.816,0.68,,,
187,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,79.816,0.76,,,
188,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,86.788,0.7,,,
189,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,95.063,0.64,,,
190,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,85.816,0.71,,,
191,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,95.433,0.64,,,
193,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,85.816,0.71,,,
194,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,92.008,0.66,,,
195,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.858,0.65,,,
201,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,80.216,0.76,,,
203,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,90.931,0.67,,,
206,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.333,0.63,,,
210,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.153,0.58,,,
211,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,95.963,0.63,,,
222,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,120.502,0.5,,,
234,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,152.352,0.4,,,
237,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,107.332,0.57,,,
240,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,85.119,0.71,,,
241,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,175.243,0.35,,,
248,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,137.332,0.44,,,
250,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,81.216,0.75,,,
253,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.963,0.63,,,
254,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,88.302,0.69,,,
260,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.016,0.58,,,
264,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,87.937,0.69,,,
266,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,90.222,0.67,,,
267,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,81.222,0.75,,,
268,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.339,0.65,,,
270,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,106.339,0.57,,,
350,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.616,0.62,,,
351,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.656,0.55,,,
352,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,103.016,0.59,,,
410,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,80.216,0.76,,,
412,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,80.722,0.75,,,
413,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,91.437,0.66,,,
414,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,90.931,0.67,,,
415,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.333,0.63,,,
416,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.839,0.63,,,
420,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,97.318,0.62,,,
421,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,96.418,0.63,,,
422,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,88.406,0.69,,,
423,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.221,0.62,,,
430,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.318,0.62,,,
532,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,92.454,0.66,,,
676,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,161.091,0.38,,,
677,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,161.091,0.38,,,
678,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,165.204,0.37,,,
679,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,148.957,0.41,,,
680,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.957,0.61,,,
682,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,140.204,0.43,,,
683,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,115.204,0.53,,,
685,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,111.091,0.55,,,
687,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.957,0.61,,,
688,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,111.091,0.55,,,
689,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,115.204,0.53,,,
691,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,115.204,0.53,,,
692,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,123.957,0.49,,,
695,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.957,0.61,,,
696,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,148.957,0.41,,,
697,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,165.204,0.37,,,
700,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,123.29,0.49,,,
701,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,122.29,0.5,,,
702,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,123.29,0.49,,,
703,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,123.29,0.49,,,
704,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,122.29,0.5,,,
810,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,92.053,0.66,,,
820,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,84.537,0.72,,,
821,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,100.654,0.6,,,
822,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.752,0.62,,,
824,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.499,0.62,,,
825,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.358,0.58,,,
826,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.154,0.58,,,
827,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,88.537,0.69,,,
862,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,125.568,0.48,,,
872,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,105.154,0.58,,,
874,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,105.358,0.58,,,
876,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.784,0.58,,,
878,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,105.154,0.58,,,
952,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,98.752,0.62,,,
1015,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.755,0.55,,,
1016,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,103.957,0.58,,,
1017,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.755,0.55,,,
1018,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,103.957,0.58,,,
1350,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,64.464,0.94,,,
1351,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,56.948,1.07,,,
1352,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,68.453,0.89,,,
1353,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,65.726,0.93,,,
1354,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,69.072,0.88,,,
1355,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,63.213,0.96,,,
1356,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,61.807,0.98,,,
1357,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,69.323,0.88,,,
1365,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,70.729,0.86,,,
1366,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,70.91,0.86,,,
1370,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,91.356,0.67,,,
1371,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,92.762,0.66,,,
1383,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,109.216,0.56,,,
1384,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.378,0.55,,,
1385,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,127.306,0.48,,,
1389,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,115.187,0.53,,,
1392,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,118.368,0.51,,,
1393,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,160.368,0.38,,,
1394,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,162.368,0.37,,,
1395,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,118.368,0.51,,,
1396,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,118.368,0.51,,,
1399,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,161.838,0.38,,,
1400,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,111.053,0.55,,,
1402,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,111.053,0.55,,,
1404,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,168.048,0.36,,,
1405,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,97.306,0.62,,,
1406,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,107.872,0.56,,,
1407,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,164.01,0.37,,,
1410,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,106.872,0.57,,,
1411,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,172.899,0.35,,,
1412,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,128.368,0.47,,,
1413,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.125,0.65,,,
1414,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,115.187,0.53,,,
1417,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,174.157,0.35,,,
1418,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,94.125,0.65,,,
1419,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,172.214,0.35,,,
1420,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,172.904,0.35,,,
1421,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,175.404,0.35,,,
1422,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.053,0.55,,,
1423,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,124.125,0.49,,,
1424,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.806,0.65,,,
1425,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,94.806,0.64,,,
1426,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,106.872,0.57,,,
1427,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,106.872,0.57,,,
1428,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.053,0.55,,,
1429,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,109.321,0.56,,,
1430,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,110.321,0.55,,,
1431,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,103.107,0.59,,,
1432,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,93.273,0.65,,,
1433,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,97.673,0.62,,,
1434,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.603,0.58,,,
1435,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,103.603,0.59,,,
1436,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,104.603,0.58,,,
1437,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,127.373,0.48,,,
1438,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,127.373,0.48,,,
1439,100,C,COUNTY,BOULDER COUNTY,10021,BOULDER COUNTY HEALTH & HUMAN SERVICES,0.608,172.514,0.35,,,
